timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739696192243,1,Debug Sampler,200,OK,Product Request 1-12,text,true,,363,0,8,8,null,0,0,0
1739696191592,674,Get single product,200,OK,Product Request 1-20,text,true,,18249,183,7,7,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,665,0,0
1739696192266,0,Debug Sampler,200,OK,Product Request 1-20,text,true,,362,0,7,7,null,0,0,0
1739696191007,1346,Get single product,200,OK,Product Request 1-5,text,true,,18250,183,6,6,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1338,0,0
1739696192355,0,Debug Sampler,200,OK,Product Request 1-5,text,true,,362,0,6,6,null,0,0,0
1739696192071,296,Get all products,200,OK,Product Request 1-2,text,true,,2075,144,6,6,https://simple-grocery-store-api.glitch.me/products,296,0,0
1739696192219,402,Get single product,200,OK,Product Request 1-6,text,true,,18249,183,6,6,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,393,0,0
1739696192622,0,Debug Sampler,200,OK,Product Request 1-6,text,true,,361,0,6,6,null,0,0,0
1739696192225,400,Get single product,200,OK,Product Request 1-14,text,true,,18249,183,5,5,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,391,0,0
1739696192626,1,Debug Sampler,200,OK,Product Request 1-14,text,true,,363,0,5,5,null,0,0,0
1739696192356,305,Get all products,200,OK,Product Request 1-5,text,true,,2075,144,4,4,https://simple-grocery-store-api.glitch.me/products,305,0,0
1739696192229,643,Get single product,200,OK,Product Request 1-13,text,true,,18249,183,4,4,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,633,0,0
1739696192872,0,Debug Sampler,200,OK,Product Request 1-13,text,true,,362,0,4,4,null,0,0,0
1739696192373,590,Get single product,200,OK,Product Request 1-2,text,true,,18249,183,3,3,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,582,0,0
1739696192964,0,Debug Sampler,200,OK,Product Request 1-2,text,true,,362,0,3,3,null,0,0,0
1739696192666,349,Get single product,200,OK,Product Request 1-5,text,true,,18249,183,2,2,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,340,0,0
1739696193016,1,Debug Sampler,200,OK,Product Request 1-5,text,true,,362,0,2,2,null,0,0,0
1739696191909,1264,Get single product,200,OK,Product Request 1-8,text,true,,18249,183,1,1,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1023,0,0
1739696193173,1,Debug Sampler,200,OK,Product Request 1-8,text,true,,362,0,1,1,null,0,0,0
1739696193174,299,Get all products,200,OK,Product Request 1-8,text,true,,2075,144,1,1,https://simple-grocery-store-api.glitch.me/products,299,0,0
1739696193477,309,Get single product,200,OK,Product Request 1-8,text,true,,18249,183,1,1,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,300,0,0
1739696193791,0,Debug Sampler,200,OK,Product Request 1-8,text,true,,362,0,1,1,null,0,0,0
1739696193799,620,Create cart,201,Created,Cart Request 2-1,text,true,,410,225,7,7,https://simple-grocery-store-api.glitch.me/carts,619,0,142
1739696193925,1206,Create cart,201,Created,Cart Request 2-2,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,1206,0,120
1739696194026,1435,Create cart,201,Created,Cart Request 2-3,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,1434,0,121
1739696194122,1619,Create cart,201,Created,Cart Request 2-4,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,1618,0,122
1739696194221,1792,Create cart,201,Created,Cart Request 2-5,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,1792,0,108
1739696194311,1999,Create cart,201,Created,Cart Request 2-6,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,1999,0,119
1739696194526,2085,Add item to cart,201,Created,Cart Request 2-1,text,true,,397,265,10,10,https://simple-grocery-store-api.glitch.me/carts/1zbNV4LyqRmwTg5fkVgrc/items,2085,0,0
1739696194422,2313,Create cart,201,Created,Cart Request 2-7,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,2313,0,129
1739696194523,2395,Create cart,201,Created,Cart Request 2-8,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,2395,0,104
1739696194615,2609,Create cart,201,Created,Cart Request 2-9,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,2609,0,118
1739696194713,2909,Create cart,201,Created,Cart Request 2-10,text,true,,411,225,10,10,https://simple-grocery-store-api.glitch.me/carts,2908,0,110
1739696195140,2788,Add item to cart,201,Created,Cart Request 2-2,text,true,,397,265,10,10,https://simple-grocery-store-api.glitch.me/carts/Muz4l0NGGBlyzQ6IdsPUV/items,2788,0,0
1739696195749,2468,Add item to cart,201,Created,Cart Request 2-4,text,true,,397,265,10,10,https://simple-grocery-store-api.glitch.me/carts/zIiAqcIqLs6B_IkGfFWAc/items,2468,0,0
1739696196018,2484,Add item to cart,201,Created,Cart Request 2-5,text,true,,397,265,10,10,https://simple-grocery-store-api.glitch.me/carts/QyHvMP_iTD8kDrJGeCaTe/items,2484,0,0
1739696195466,3256,Add item to cart,201,Created,Cart Request 2-3,text,true,,397,265,10,10,https://simple-grocery-store-api.glitch.me/carts/FKxP4TphIVTq8q3--SAN_/items,3256,0,0
1739696196613,2313,Get cart item,200,OK,Cart Request 2-1,text,true,,452,163,10,10,https://simple-grocery-store-api.glitch.me/carts/1zbNV4LyqRmwTg5fkVgrc,2313,0,0
